"ID","DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","STATUS"
"a064E000004DSQLQA4","6302","2015-09-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","207","Item Created"
"a064E000004DSQMQA4","6302","2015-11-09T00:00:00.000Z","a0758000002kNDHAA2","GBP","200","Item Created"
"a064E000004DSQNQA4","6302","2015-12-04T00:00:00.000Z","a0758000002kNDHAA2","GBP","207","Item Created"
"a064E000004DSQOQA4","6302","2016-01-03T00:00:00.000Z","a0758000002kNDHAA2","GBP","207","Item Created"
"a064E000004DSQPQA4","6303","2014-09-12T23:00:00.000Z","a0758000002kNDHAA2","GBP","30","Item Created"
"a064E000004DSQQQA4","6303","2014-09-13T23:00:00.000Z","a0758000002kNDHAA2","GBP","12.5","Item Created"
"a064E000004DSQRQA4","6303","2014-09-13T23:00:00.000Z","a0758000002kNNlAAM","GBP","12.5","Item Created"
"a064E000004DSQSQA4","6303","2014-09-13T23:00:00.000Z","a0758000002kNGHAA2","GBP","12.5","Item Created"
"a064E000004DSQTQA4","6303","2014-09-13T23:00:00.000Z","a0758000002kNMyAAM","GBP","12.5","Item Created"
"a064E000004DSQUQA4","6303","2014-12-15T00:00:00.000Z","a0758000002kNNlAAM","GBP","10","Item Created"
"a064E000004DSQVQA4","6303","2014-12-16T00:00:00.000Z","a0758000002kNHwAAM","GBP","1","Item Created"
"a064E000004DSQWQA4","6303","2014-11-15T00:00:00.000Z","a0758000002kNQrAAM","GBP","15","Item Created"
"a064E000004DSQXQA4","6303","2014-12-19T00:00:00.000Z","a0758000002kNHwAAM","GBP","1","Item Created"
"a064E000004DSQYQA4","6303","2014-12-20T00:00:00.000Z","a0758000002kNDHAA2","GBP","220","Item Created"
"a064E000004DSQZQA4","6303","2014-12-22T00:00:00.000Z","a0758000002kNHwAAM","GBP","17","Item Created"
"a064E000004DSQaQAO","6304","2014-09-18T23:00:00.000Z","a0758000002kNDHAA2","GBP","66.67","Item Created"
"a064E000004DSQbQAO","6304","2014-09-18T23:00:00.000Z","a0758000002kNGHAA2","GBP","66.67","Item Created"
"a064E000004DSQcQAO","6304","2014-09-18T23:00:00.000Z","a0758000002kNMyAAM","GBP","66.67","Item Created"
"a064E000004DSQdQAO","6304","2014-09-26T23:00:00.000Z","a0758000002kNDHAA2","GBP","13.33","Item Created"
"a064E000004DSQeQAO","6304","2014-09-26T23:00:00.000Z","a0758000002kNGHAA2","GBP","13.33","Item Created"
"a064E000004DSQfQAO","6304","2014-09-26T23:00:00.000Z","a0758000002kNMyAAM","GBP","13.33","Item Created"
"a064E000004DSQgQAO","6304","2014-10-22T23:00:00.000Z","a0758000002kNDHAA2","GBP","66.67","Item Created"
"a064E000004DSQhQAO","6304","2014-10-22T23:00:00.000Z","a0758000002kNGHAA2","GBP","66.67","Item Created"
"a064E000004DSQiQAO","6304","2014-10-22T23:00:00.000Z","a0758000002kNMyAAM","GBP","66.67","Item Created"
"a064E000004DSQjQAO","6310","2014-12-21T00:00:00.000Z","a0758000002kNHyAAM","USD","25","Item Created"
"a064E000004DSQkQAO","6310","2014-12-24T00:00:00.000Z","a0758000002kNDHAA2","USD","200","Item Created"
"a064E000004DSQlQAO","6337","2014-12-09T06:00:00.000Z","a0758000002kNGHAA2","USD","120","Item Created"
"a064E000004DSQmQAO","6337","2014-10-29T05:00:00.000Z","a0758000002kNIAAA2","USD","1000","Item Created"
"a064E000004DSQnQAO","6337","2014-08-24T05:00:00.000Z","a0758000002kNMyAAM","USD","500","Item Created"
"a064E000004DSQoQAO","6337","2014-08-28T05:00:00.000Z","a0758000002kNMyAAM","USD","500","Item Created"
"a064E000004DSQpQAO","6337","2014-12-29T06:00:00.000Z","a0758000002kNMyAAM","USD","386","Item Created"
"a064E000004DSQqQAO","6337","2014-12-29T06:00:00.000Z","a0758000002kNMyAAM","USD","644","Item Created"
"a064E000004DSQrQAO","6337","2014-12-14T06:00:00.000Z","a0758000002kNMmAAM","USD","50","Item Created"
"a064E000004DSQsQAO","6344","2015-03-26T00:00:00.000Z","a0758000002kNDHAA2","GBP","20.24","Item Created"
"a064E000004DSQtQAO","6359","2014-09-24T23:00:00.000Z","a0758000002kNMyAAM","GBP","50.49","Item Created"
"a064E000004DSQuQAO","6359","2014-10-08T23:00:00.000Z","a0758000002kNGRAA2","GBP","10","Item Created"
"a064E000004DSQvQAO","6359","2014-10-04T23:00:00.000Z","a0758000002kNEUAA2","GBP","5","Item Created"
"a064E000004DSQwQAO","5489","2014-09-29T23:00:00.000Z","a0758000002kNNlAAM","GBP","2.4","Item Created"
"a064E000004DSQxQAO","5489","2014-09-29T23:00:00.000Z","a0758000002kNGHAA2","GBP","2.4","Item Created"
"a064E000004DSQyQAO","5489","2014-10-02T23:00:00.000Z","a0758000002kNNlAAM","GBP","14.31","Item Created"
"a064E000004DSQzQAO","5489","2014-10-02T23:00:00.000Z","a0758000002kNGHAA2","GBP","14.31","Item Created"
"a064E000004DSR0QAO","5489","2014-10-09T23:00:00.000Z","a0758000002kNNlAAM","GBP","8.74","Item Created"
"a064E000004DSR1QAO","5489","2014-10-09T23:00:00.000Z","a0758000002kNGHAA2","GBP","8.74","Item Created"
"a064E000004DSR2QAO","5489","2014-10-25T23:00:00.000Z","a0758000002kNNlAAM","GBP","20.5","Item Created"
"a064E000004DSR3QAO","5489","2014-10-25T23:00:00.000Z","a0758000002kNGHAA2","GBP","20.5","Item Created"
"a064E000004DSR4QAO","5489","2014-11-15T00:00:00.000Z","a0758000002kNNlAAM","GBP","14.15","Item Created"
"a064E000004DSR5QAO","5489","2014-11-15T00:00:00.000Z","a0758000002kNGHAA2","GBP","14.15","Item Created"
"a064E000004DSR6QAO","5489","2014-12-14T00:00:00.000Z","a0758000002kNNlAAM","GBP","18.13","Item Created"
"a064E000004DSR7QAO","5489","2014-12-14T00:00:00.000Z","a0758000002kNGHAA2","GBP","18.13","Item Created"
"a064E000004DSR8QAO","5489","2015-04-25T15:00:00.000Z","a0758000002kNNlAAM","GBP","148.31","Item Created"
"a064E000004DSR9QAO","5489","2015-04-25T15:00:00.000Z","a0758000002kNGHAA2","GBP","148.31","Item Created"
"a064E000004DSRAQA4","6363","2015-07-30T23:00:00.000Z","a0758000002kNI9AAM","GBP","1000","Item Created"
"a064E000004DSRBQA4","6366","2014-05-06T05:00:00.000Z","a0758000002kNKcAAM","USD","60","Item Created"
"a064E000004DSRCQA4","6366","2015-09-23T05:00:00.000Z","a0758000002kNDlAAM","USD","50","Item Created"
"a064E000004DSRDQA4","6374","2014-06-08T07:00:00.000Z","a0758000002kNOvAAM","USD","1500","Item Created"
"a064E000004DSREQA4","6384","2015-09-29T23:00:00.000Z","a0758000002kNMyAAM","GBP","216.68","Item Created"
"a064E000004DSRFQA4","6384","2015-11-03T00:00:00.000Z","a0758000002kNMyAAM","GBP","216.68","Item Created"
"a064E000004DSRGQA4","6384","2015-12-01T00:00:00.000Z","a0758000002kNMyAAM","GBP","216.64","Item Created"
"a064E000004DSRHQA4","6390","2014-10-01T05:00:00.000Z","a0758000002kNDHAA2","USD","25","Item Created"
"a064E000004DSRIQA4","4804","2014-11-07T00:00:00.000Z","a0758000002kNDHAA2","GBP","312.5","Item Created"
"a064E000004DSRJQA4","4804","2014-11-07T00:00:00.000Z","a0758000002kNNlAAM","GBP","312.5","Item Created"
"a064E000004DSRKQA4","4804","2014-11-07T00:00:00.000Z","a0758000002kNGHAA2","GBP","312.5","Item Created"
"a064E000004DSRLQA4","4804","2014-11-07T00:00:00.000Z","a0758000002kNMyAAM","GBP","312.5","Item Created"
"a064E000004DSRMQA4","4804","2014-11-23T00:00:00.000Z","a0758000002kNOvAAM","GBP","200","Item Created"
"a064E000004DSRNQA4","4804","2014-11-23T00:00:00.000Z","a0758000002kNDkAAM","GBP","105","Item Created"
"a064E000004DSROQA4","4804","2014-12-12T00:00:00.000Z","a0758000002kNDHAA2","GBP","142.44","Item Created"
"a064E000004DSRPQA4","4804","2014-12-12T00:00:00.000Z","a0758000002kNNlAAM","GBP","142.44","Item Created"
"a064E000004DSRQQA4","4804","2014-12-12T00:00:00.000Z","a0758000002kNGHAA2","GBP","142.44","Item Created"
"a064E000004DSRRQA4","4804","2014-12-12T00:00:00.000Z","a0758000002kNMyAAM","GBP","142.44","Item Created"
"a064E000004DSRSQA4","4804","2014-12-12T00:00:00.000Z","a0758000002kNDlAAM","GBP","455.8","Item Created"
"a064E000004DSRTQA4","4804","2014-12-25T00:00:00.000Z","a0758000002kNDHAA2","GBP","4.69","Item Created"
"a064E000004DSRUQA4","4804","2014-12-25T00:00:00.000Z","a0758000002kNNlAAM","GBP","4.69","Item Created"
"a064E000004DSRVQA4","4804","2014-12-25T00:00:00.000Z","a0758000002kNGHAA2","GBP","4.69","Item Created"
"a064E000004DSRWQA4","4804","2014-12-25T00:00:00.000Z","a0758000002kNMyAAM","GBP","4.69","Item Created"
"a064E000004DSRXQA4","4804","2014-12-25T00:00:00.000Z","a0758000002kNDlAAM","GBP","18.75","Item Created"
"a064E000004DSRYQA4","4804","2015-02-05T00:00:00.000Z","a0758000002kNHeAAM","GBP","50","Item Created"
"a064E000004DSRZQA4","4804","2015-02-12T00:00:00.000Z","a0758000002kNDHAA2","GBP","62.5","Item Created"
"a064E000004DSRaQAO","4804","2015-02-12T00:00:00.000Z","a0758000002kNNlAAM","GBP","62.5","Item Created"
"a064E000004DSRbQAO","4804","2015-02-12T00:00:00.000Z","a0758000002kNGHAA2","GBP","62.5","Item Created"
"a064E000004DSRcQAO","4804","2015-02-12T00:00:00.000Z","a0758000002kNMyAAM","GBP","62.5","Item Created"
"a064E000004DSRdQAO","4804","2015-05-12T23:00:00.000Z","a0758000002kNDHAA2","GBP","312.5","Item Created"
"a064E000004DSReQAO","4804","2015-05-12T23:00:00.000Z","a0758000002kNNlAAM","GBP","312.5","Item Created"
"a064E000004DSRfQAO","4804","2015-05-12T23:00:00.000Z","a0758000002kNGHAA2","GBP","312.5","Item Created"
"a064E000004DSRgQAO","4804","2015-05-12T23:00:00.000Z","a0758000002kNMyAAM","GBP","312.5","Item Created"
"a064E000004DSRhQAO","4804","2015-07-02T23:00:00.000Z","a0758000002kNDHAA2","GBP","80","Item Created"
"a064E000004DSRiQAO","4804","2015-07-02T23:00:00.000Z","a0758000002kNNlAAM","GBP","80","Item Created"
"a064E000004DSRjQAO","4804","2015-07-02T23:00:00.000Z","a0758000002kNGHAA2","GBP","80","Item Created"
"a064E000004DSRkQAO","4804","2015-07-02T23:00:00.000Z","a0758000002kNMyAAM","GBP","80","Item Created"
"a064E000004DSRlQAO","4804","2015-10-03T23:00:00.000Z","a0758000002kNPaAAM","GBP","130","Item Created"
"a064E000004DSRmQAO","131","2013-02-09T00:00:00.000Z","a0758000002kNNlAAM","GBP","30","Item Created"
"a064E000004DSRnQAO","131","2013-02-09T00:00:00.000Z","a0758000002kNNlAAM","GBP","30","Item Created"
"a064E000004DSRoQAO","131","2014-02-25T00:00:00.000Z","a0758000002kNNlAAM","GBP","28.75","Item Created"
"a064E000004DSRpQAO","131","2014-03-02T00:00:00.000Z","a0758000002kNDHAA2","GBP","31.25","Item Created"
"a064E000004DSRqQAO","131","2014-04-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","12.5","Item Created"
"a064E000004DSRrQAO","131","2014-04-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","12.5","Item Created"
"a064E000004DSRsQAO","131","2014-04-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","12.5","Item Created"
"a064E000004DSRtQAO","131","2014-04-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","12.5","Item Created"
"a064E000004DSRuQAO","131","2012-06-08T23:00:00.000Z","a0758000002kNNlAAM","GBP","50","Item Created"
"a064E000004DSRvQAO","131","2012-06-08T23:00:00.000Z","a0758000002kNNlAAM","GBP","5","Item Created"
"a064E000004DSRwQAO","131","2014-07-30T23:00:00.000Z","a0758000002kNF9AAM","GBP","2000","Item Created"
"a064E000004DSRxQAO","131","2014-09-17T04:00:00.000Z","a0758000002kNGHAA2","GBP","25","Item Created"
"a064E000004DSRyQAO","131","2014-09-17T04:00:00.000Z","a0758000002kNMyAAM","GBP","25","Item Created"
"a064E000004DSRzQAO","131","2014-09-01T04:00:00.000Z","a0758000002kNDHAA2","USD","14","Item Created"
"a064E000004DSS0QAO","131","2014-12-02T05:00:00.000Z","a0758000002kNHbAAM","USD","5000","Item Created"
"a064E000004DSS1QAO","131","2014-12-27T00:00:00.000Z","a0758000002kNNlAAM","CAD","50","Item Created"
"a064E000004DSS2QAO","131","2014-12-28T00:00:00.000Z","a0758000002kNLpAAM","USD","100","Item Created"
"a064E000004DSS3QAO","131","2014-12-28T00:00:00.000Z","a0758000002kNMlAAM","USD","100","Item Created"
"a064E000004DSS4QAO","131","2015-04-05T04:00:00.000Z","a0758000002kNNlAAM","GBP","222","Item Created"
"a064E000004DSS5QAO","131","2015-04-13T04:00:00.000Z","a0758000002kNDHAA2","USD","10","Item Created"
"a064E000004DSS6QAO","131","2014-12-28T05:00:00.000Z","a0758000002kNDHAA2","GBP","278.96","Item Created"
"a064E000004DSS7QAO","6397","2014-10-02T21:00:00.000Z","a0758000002kNMyAAM","USD","10","Item Created"
"a064E000004DSS8QAO","6400","2014-08-31T23:00:00.000Z","a0758000002kNHwAAM","GBP","50","Item Created"
"a064E000004DSS9QAO","6400","2014-12-24T00:00:00.000Z","a0758000002kNDHAA2","GBP","20","Item Created"
"a064E000004DSSAQA4","6400","2015-01-15T00:00:00.000Z","a0758000002kNGHAA2","GBP","100","Item Created"
"a064E000004DSSBQA4","6400","2015-03-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","320","Item Created"
"a064E000004DSSCQA4","6400","2015-06-09T23:00:00.000Z","a0758000002kNJKAA2","GBP","5","Item Created"
"a064E000004DSSDQA4","6400","2015-08-24T23:00:00.000Z","a0758000002kNDHAA2","GBP","800","Item Created"
"a064E000004DSSEQA4","6400","2013-04-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","3.75","Item Created"
"a064E000004DSSFQA4","6400","2013-12-24T00:00:00.000Z","a0758000002kNNlAAM","GBP","3.75","Item Created"
"a064E000004DSSGQA4","6400","2013-12-24T00:00:00.000Z","a0758000002kNGHAA2","GBP","3.75","Item Created"
"a064E000004DSSHQA4","6400","2013-12-24T00:00:00.000Z","a0758000002kNMyAAM","GBP","3.75","Item Created"
"a064E000004DSSIQA4","4891","2014-01-15T06:00:00.000Z","a0758000002kNHyAAM","USD","1200","Item Created"
"a064E000004DSSJQA4","4891","2014-01-21T06:00:00.000Z","a0758000002kNI9AAM","USD","1200","Item Created"
"a064E000004DSSKQA4","4891","2014-07-06T05:00:00.000Z","a0758000002kNHyAAM","USD","1600","Item Created"
"a064E000004DSSLQA4","4891","2014-07-06T05:00:00.000Z","a0758000002kNI9AAM","USD","1600","Item Created"
"a064E000004DSSMQA4","4891","2014-12-01T06:00:00.000Z","a0758000002kNHyAAM","USD","5200","Item Created"
"a064E000004DSSNQA4","4891","2014-12-01T06:00:00.000Z","a0758000002kNI9AAM","USD","5200","Item Created"
"a064E000004DSSOQA4","4891","2015-06-08T05:00:00.000Z","a0758000002kNI9AAM","USD","4500","Item Created"
"a064E000004DSSPQA4","4891","2015-12-14T06:00:00.000Z","a0758000002kNI9AAM","USD","2250","Item Created"
"a064E000004DSSQQA4","4891","2015-12-21T06:00:00.000Z","a0758000002kNI9AAM","USD","2250","Item Created"
"a064E000004DSSRQA4","4891","2015-12-11T06:00:00.000Z","a0758000002kNHyAAM","USD","9000","Item Created"
"a064E000004DSSSQA4","6403","2013-08-19T14:00:00.000Z","a0758000002kNKYAA2","AUD","56.76","Item Created"
"a064E000004DSSTQA4","6403","2014-05-09T14:00:00.000Z","a0758000002kNKYAA2","AUD","55","Item Created"
"a064E000004DSSUQA4","6403","2013-08-02T14:00:00.000Z","a0758000002kNDHAA2","AUD","550","Item Created"
"a064E000004DSSVQA4","6403","2014-10-04T14:00:00.000Z","a0758000002kNDHAA2","AUD","50","Item Created"
"a064E000004DSSWQA4","3492","2014-11-16T17:00:00.000Z","a0758000002kNDkAAM","USD","1000","Item Created"
"a064E000004DSSXQA4","3492","2014-01-23T17:00:00.000Z","a0758000002kNKXAA2","USD","8194","Item Created"
"a064E000004DSSYQA4","3492","2013-06-30T17:00:00.000Z","a0758000002kNDnAAM","USD","10000","Item Created"
"a064E000004DSSZQA4","6411","2014-10-16T22:00:00.000Z","a0758000002kNN9AAM","EUR","50","Item Created"
"a064E000004DSSaQAO","6411","2014-11-06T23:00:00.000Z","a0758000002kNHyAAM","EUR","50","Item Created"
"a064E000004DSSbQAO","6413","2015-03-01T00:00:00.000Z","a0758000002kNMBAA2","GBP","30","Item Created"
"a064E000004DSScQAO","6423","2014-10-10T22:00:00.000Z","a0758000002kNGHAA2","EUR","200","Item Created"
"a064E000004DSSdQAO","6435","2014-10-11T23:00:00.000Z","a0758000002kNNlAAM","GBP","250","Item Created"
"a064E000004DSSeQAO","6435","2014-10-11T23:00:00.000Z","a0758000002kNOiAAM","GBP","119","Item Created"
"a064E000004DSSfQAO","6700","2014-10-13T23:00:00.000Z","a0758000002kNNlAAM","GBP","6","Item Created"
"a064E000004DSSgQAO","6700","2014-10-13T23:00:00.000Z","a0758000002kNDHAA2","GBP","6","Item Created"
"a064E000004DSShQAO","6700","2014-10-15T23:00:00.000Z","a0758000002kNMyAAM","GBP","6","Item Created"
"a064E000004DSSiQAO","6713","2014-10-17T23:00:00.000Z","a0758000002kNGHAA2","USD","7597","Item Created"
"a064E000004DSSjQAO","6715","2015-06-30T14:00:00.000Z","a0758000002kND8AAM","AUD","50","Item Created"
"a064E000004DSSkQAO","6715","2015-06-30T14:00:00.000Z","a0758000002kNF9AAM","AUD","100","Item Created"
"a064E000004DSSlQAO","6715","2015-06-30T14:00:00.000Z","a0758000002kNIAAA2","AUD","40","Item Created"
"a064E000004DSSmQAO","6715","2015-07-06T14:00:00.000Z","a0758000002kNOvAAM","AUD","30","Item Created"
"a064E000004DSSnQAO","6715","2015-07-06T14:00:00.000Z","a0758000002kNL0AAM","AUD","30","Item Created"
"a064E000004DSSoQAO","6715","2015-07-06T14:00:00.000Z","a0758000002kNDlAAM","AUD","30","Item Created"
"a064E000004DSSpQAO","6978","2015-01-24T07:00:00.000Z","a0758000002kNDHAA2","USD","19.25","Item Created"
"a064E000004DSSqQAO","6978","2015-01-24T07:00:00.000Z","a0758000002kNNlAAM","USD","19.25","Item Created"
"a064E000004DSSrQAO","6978","2015-01-24T07:00:00.000Z","a0758000002kNGHAA2","USD","19.25","Item Created"
"a064E000004DSSsQAO","6978","2015-01-24T07:00:00.000Z","a0758000002kNMyAAM","USD","19.25","Item Created"
"a064E000004DSStQAO","6978","2015-01-24T07:00:00.000Z","a0758000002kNHwAAM","USD","77","Item Created"
"a064E000004DSSuQAO","6978","2015-01-24T07:00:00.000Z","a0758000002kNFPAA2","USD","77","Item Created"
"a064E000004DSSvQAO","6983","2014-11-02T23:00:00.000Z","a0758000002kNHwAAM","USD","8","Item Created"
"a064E000004DSSwQAO","6983","2014-11-30T23:00:00.000Z","a0758000002kNDHAA2","USD","5","Item Created"
"a064E000004DSSxQAO","6983","2014-11-30T23:00:00.000Z","a0758000002kNNlAAM","USD","5","Item Created"
"a064E000004DSSyQAO","6983","2014-11-30T23:00:00.000Z","a0758000002kNGHAA2","USD","5","Item Created"
"a064E000004DSSzQAO","6983","2014-11-30T23:00:00.000Z","a0758000002kNNlAAM","USD","15","Item Created"
"a064E000004DST0QAO","6986","2014-12-01T08:00:00.000Z","a0758000002kNMBAA2","USD","50","Item Created"
"a064E000004DST1QAO","6986","2014-12-01T08:00:00.000Z","a0758000002kNMRAA2","USD","1250","Item Created"
"a064E000004DST2QAO","6989","2014-10-25T04:00:00.000Z","a0758000002kNGHAA2","USD","25","Item Created"
"a064E000004DST3QAO","6989","2014-10-25T04:00:00.000Z","a0758000002kNMyAAM","USD","25","Item Created"
"a064E000004DST4QAO","6996","2014-10-09T22:00:00.000Z","a0758000002kNQkAAM","EUR","457.73","Item Created"
"a064E000004DST5QAO","6996","2014-04-27T22:00:00.000Z","a0758000002kNEIAA2","EUR","10.5","Item Created"
"a064E000004DST6QAO","6996","2014-09-15T22:00:00.000Z","a0758000002kNDHAA2","EUR","23.14","Item Created"
"a064E000004DST7QAO","6996","2014-11-15T23:00:00.000Z","a0758000002kNDHAA2","EUR","611","Item Created"
"a064E000004DST8QAO","6996","2014-12-20T23:00:00.000Z","a0758000002kNDHAA2","EUR","250","Item Created"
"a064E000004DST9QAO","6996","2014-12-29T23:00:00.000Z","a0758000002kNDHAA2","EUR","30","Item Created"
"a064E000004DSTAQA4","6996","2014-12-29T23:00:00.000Z","a0758000002kNDlAAM","EUR","300","Item Created"
"a064E000004DSTBQA4","6996","2013-12-30T23:00:00.000Z","a0758000002kNQkAAM","EUR","468.42","Item Created"
"a064E000004DSTCQA4","6996","2012-12-30T23:00:00.000Z","a0758000002kNQkAAM","EUR","532.5","Item Created"
"a064E000004DSTDQA4","6996","2011-12-30T23:00:00.000Z","a0758000002kNQkAAM","EUR","412.5","Item Created"
"a064E000004DSTEQA4","6996","2010-12-30T23:00:00.000Z","a0758000002kNQkAAM","EUR","361","Item Created"
"a064E000004DSTFQA4","6996","2015-01-27T23:00:00.000Z","a0758000002kNDHAA2","USD","450","Item Created"
"a064E000004DSTGQA4","6996","2015-04-04T22:00:00.000Z","a0758000002kNDHAA2","EUR","50","Item Created"
"a064E000004DSTHQA4","6996","2015-04-27T22:00:00.000Z","a0758000002kNDHAA2","EUR","244.9","Item Created"
"a064E000004DSTIQA4","6996","2015-06-30T22:00:00.000Z","a0758000002kNDHAA2","EUR","83.66","Item Created"
"a064E000004DSTJQA4","6996","2015-07-21T22:00:00.000Z","a0758000002kNDHAA2","EUR","76.28","Item Created"
"a064E000004DSTKQA4","6996","2015-07-09T22:00:00.000Z","a0758000002kNDHAA2","USD","56.75","Item Created"
"a064E000004DSTLQA4","6996","2015-09-09T22:00:00.000Z","a0758000002kNDHAA2","EUR","350","Item Created"
"a064E000004DSTMQA4","6996","2015-11-27T23:00:00.000Z","a0758000002kNDkAAM","EUR","662.15","Item Created"
"a064E000004DSTNQA4","7001","2014-10-26T23:00:00.000Z","a0758000002kNPdAAM","EUR","50","Item Created"
"a064E000004DSTOQA4","7008","2014-08-19T04:00:00.000Z","a0758000002kNOhAAM","USD","103","Item Created"
"a064E000004DSTPQA4","7008","2014-06-17T04:00:00.000Z","a0758000002kNLAAA2","USD","51.72","Item Created"
"a064E000004DSTQQA4","7008","2014-05-16T04:00:00.000Z","a0758000002kNOoAAM","USD","25","Item Created"
"a064E000004DSTRQA4","7008","2014-10-29T04:00:00.000Z","a0758000002kNMwAAM","USD","27.5","Item Created"
"a064E000004DSTSQA4","7008","2014-11-05T05:00:00.000Z","a0758000002kNQPAA2","USD","103","Item Created"
"a064E000004DSTTQA4","7008","2014-11-04T05:00:00.000Z","a0758000002kNFeAAM","USD","100","Item Created"
"a064E000004DSTUQA4","7008","2014-11-05T05:00:00.000Z","a0758000002kNEDAA2","USD","100","Item Created"
"a064E000004DSTVQA4","7008","2014-11-05T05:00:00.000Z","a0758000002kNOVAA2","USD","28.75","Item Created"
"a064E000004DSTWQA4","7008","2014-12-03T05:00:00.000Z","a0758000002kNDHAA2","USD","2000","Item Created"
"a064E000004DSTXQA4","7008","2014-12-03T05:00:00.000Z","a0758000002kNNlAAM","USD","2000","Item Created"
"a064E000004DSTYQA4","7008","2014-12-03T05:00:00.000Z","a0758000002kNGHAA2","USD","2000","Item Created"
"a064E000004DSTZQA4","7008","2014-12-03T05:00:00.000Z","a0758000002kNIHAA2","USD","1600","Item Created"
"a064E000004DSTaQAO","7008","2014-12-03T05:00:00.000Z","a0758000002kNHvAAM","USD","2000","Item Created"
"a064E000004DSTbQAO","7008","2014-12-03T05:00:00.000Z","a0758000002kNLAAA2","USD","1391","Item Created"
"a064E000004DSTcQAO","7021","2014-10-31T00:00:00.000Z","a0758000002kNDHAA2","GBP","31.25","Item Created"
"a064E000004DSTdQAO","7021","2014-10-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","31.25","Item Created"
"a064E000004DSTeQAO","7021","2014-10-31T00:00:00.000Z","a0758000002kNGHAA2","GBP","31.25","Item Created"
"a064E000004DSTfQAO","7021","2014-10-31T00:00:00.000Z","a0758000002kNMyAAM","GBP","31.25","Item Created"
"a064E000004DSTgQAO","7026","2014-11-10T00:00:00.000Z","a0758000002kNMyAAM","GBP","120","Item Created"
"a064E000004DSThQAO","7026","2014-12-23T00:00:00.000Z","a0758000002kNDHAA2","GBP","120","Item Created"
"a064E000004DSTiQAO","7026","2015-11-05T00:00:00.000Z","a0758000002kNNlAAM","GBP","200","Item Created"
"a064E000004DSTjQAO","7036","2014-11-02T00:00:00.000Z","a0758000002kNI9AAM","GBP","155","Item Created"
"a064E000004DSTkQAO","7036","2015-02-07T00:00:00.000Z","a0758000002kNDHAA2","GBP","140.85","Item Created"
"a064E000004DSTlQAO","7036","2015-02-07T00:00:00.000Z","a0758000002kNNlAAM","GBP","140.85","Item Created"
"a064E000004DSTmQAO","7036","2015-02-07T00:00:00.000Z","a0758000002kNGHAA2","GBP","140.85","Item Created"
"a064E000004DSTnQAO","7036","2015-02-07T00:00:00.000Z","a0758000002kNMyAAM","GBP","140.85","Item Created"
"a064E000004DSToQAO","7036","2014-01-03T00:00:00.000Z","a0758000002kNDHAA2","GBP","125","Item Created"
"a064E000004DSTpQAO","7036","2014-03-03T00:00:00.000Z","a0758000002kNDHAA2","GBP","125","Item Created"
"a064E000004DSTqQAO","7036","2014-04-02T23:00:00.000Z","a0758000002kNDHAA2","GBP","125","Item Created"
"a064E000004DSTrQAO","7036","2014-05-02T23:00:00.000Z","a0758000002kNDHAA2","GBP","125","Item Created"
"a064E000004DSTsQAO","7036","2014-05-04T23:00:00.000Z","a0758000002kNNlAAM","GBP","200","Item Created"
"a064E000004DSTtQAO","7036","2014-07-06T23:00:00.000Z","a0758000002kNNlAAM","GBP","321.31","Item Created"
"a064E000004DSTuQAO","7036","2014-02-03T00:00:00.000Z","a0758000002kNDHAA2","GBP","125","Item Created"
"a064E000004DSTvQAO","7036","2014-08-03T23:00:00.000Z","a0758000002kNNpAAM","GBP","153.3","Item Created"
"a064E000004DSTwQAO","7036","2014-10-27T00:00:00.000Z","a0758000002kNEuAAM","GBP","300","Item Created"
"a064E000004DSTxQAO","7036","2015-03-15T00:00:00.000Z","a0758000002kNDHAA2","GBP","100","Item Created"
"a064E000004DSTyQAO","7036","2015-03-15T00:00:00.000Z","a0758000002kNNlAAM","GBP","100","Item Created"
"a064E000004DSTzQAO","7036","2015-03-15T00:00:00.000Z","a0758000002kNGHAA2","GBP","100","Item Created"
"a064E000004DSU0QAO","7036","2015-03-15T00:00:00.000Z","a0758000002kNMyAAM","GBP","100","Item Created"
"a064E000004DSU1QAO","7036","2015-04-10T23:00:00.000Z","a0758000002kNDHAA2","GBP","63.33","Item Created"
"a064E000004DSU2QAO","7036","2015-04-10T23:00:00.000Z","a0758000002kNNlAAM","GBP","63.33","Item Created"
"a064E000004DSU3QAO","7036","2015-04-10T23:00:00.000Z","a0758000002kNGHAA2","GBP","63.33","Item Created"
"a064E000004DSU4QAO","7036","2015-04-10T23:00:00.000Z","a0758000002kNMyAAM","GBP","63.33","Item Created"
"a064E000004DSU5QAO","7036","2015-05-01T23:00:00.000Z","a0758000002kNDHAA2","GBP","63.44","Item Created"
"a064E000004DSU6QAO","7036","2015-05-01T23:00:00.000Z","a0758000002kNNlAAM","GBP","63.44","Item Created"
